Date; Time; Latitude; Longitude; Altitude; Satellites; HDOP; PDOP; Temperature [C]; Speed [km/h]; TTFF; SNR; tbd
08/20/2018; 14:02:41; -8.6825433; 122.3446483;582;6; 1.1; 1.4;29;0;47;0;0
08/20/2018; 14:19:09; -8.6826667; 122.3445633;558;5; 1.4; 1.7;29; 5.556;63;0;0
08/20/2018; 14:35:40; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 14:52:10; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 15:08:41; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 15:25:11; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 15:41:42; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 15:58:12; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 16:14:43; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 16:30:46; -8.68241; 122.3448817;620;6; 1.4; 1.6;28; 1.852;63;0;0
08/20/2018; 16:47:16; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 17:03:47; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 17:20:17; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 17:36:48; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 17:53:18; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 18:09:49; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 18:25:48; -8.6825517; 122.3446867;576;6; 1.2; 1.5;26; 1.852;58;0;0
08/20/2018; 18:42:08; -8.6829417; 122.3450333;648;6; 1.4; 1.7;26;0;63;0;0
08/20/2018; 18:58:39; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 19:15:00; -8.6822883; 122.34503;572;5; 1.7; 2.0;28;0;63;0;0
08/20/2018; 19:31:31; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 19:48:01; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 20:04:32; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 20:20:55; -8.682505; 122.3450283;612;5; 1.4; 1.7;27; 1.852;63;0;0
08/20/2018; 20:36:48; -8.68247; 122.3451167;566;4; 1.5; 1.8;26;0;52;0;0
08/20/2018; 20:53:19; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 21:08:44; -8.6824883; 122.3454367;520;6; 1.2; 1.5;26;0;25;0;0
08/20/2018; 21:25:14; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 21:40:45; -8.6826483; 122.3447117;612;7; 1.1; 1.4;27;0;29;0;0
08/20/2018; 21:56:19; -8.6828567; 122.3446967;608;8; 1.2; 1.5;26;0;33;0;0
08/20/2018; 22:11:24; -8.6825117; 122.34469;638;6; 1.6; 1.8;24; 5.556;4;0;0
08/20/2018; 22:26:35; -8.6824567; 122.3453667;604;6; 1.4; 1.7;24;0;11;0;0
08/20/2018; 22:41:50; -8.6824017; 122.3445917;554;7; 1.4; 1.7;25; 1.852;14;0;0
08/20/2018; 22:56:55; -8.6823983; 122.3445317;600;6; 1.4; 1.6;26; 7.408;3;0;0
08/20/2018; 23:11:59; -8.6827617; 122.345125;606;5; 1.6; 1.8;26; 1.852;3;0;0
08/20/2018; 23:27:02; -8.68247; 122.3445017;564;8; 1.1; 1.4;26; 1.852;3;0;0
08/20/2018; 23:42:11; -8.68279; 122.344965;510;7; 1.2; 1.5;25;0;7;0;0
08/20/2018; 23:57:19; -8.68299; 122.3446033;546;5; 1.4; 1.7;25; 3.704;7;0;0
08/21/2018; 00:12:25; -8.6827817; 122.34473;580;9; 1.0; 1.3;26;0;6;0;0
08/21/2018; 00:28:55; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 00:44:55; -8.6826933; 122.34488;642;5; 1.9; 2.1;30; 1.852;58;0;0
08/21/2018; 01:00:03; -8.682615; 122.3447883;644;8; 0.9; 1.3;30;0;7;0;0
08/21/2018; 01:15:20; -8.68268; 122.3447583;646;5; 1.3; 1.6;30;0;16;0;0
08/21/2018; 01:30:45; -8.6828167; 122.3450367;646;6; 1.1; 1.5;29;0;24;0;0
08/21/2018; 01:45:50; -8.6825733; 122.34482;620;6; 1.2; 1.5;28; 1.852;4;0;0
08/21/2018; 02:00:57; -8.68274; 122.3448483;580;6; 1.2; 1.5;28;0;6;0;0
08/21/2018; 02:16:14; -8.6834967; 122.3456717;602;6; 1.0; 1.4;29;0;16;0;0
08/21/2018; 02:31:27; -8.6827367; 122.3446117;584;7; 0.9; 1.3;28;0;11;0;0
08/21/2018; 02:47:57; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 03:03:08; -8.6826917; 122.3447117;618;6; 1.1; 1.5;29; 1.852;10;0;0
08/21/2018; 03:18:13; -8.68246; 122.34451;620;7; 0.9; 1.3;31;0;5;0;0
08/21/2018; 03:34:04; -8.6827; 122.3449583;660;6; 1.0; 1.3;32;0;49;0;0
08/21/2018; 03:49:39; -8.68274; 122.3446933;642;6; 1.1; 1.4;30;0;35;0;0
08/21/2018; 04:05:08; -8.6829483; 122.3451083;656;7; 1.0; 1.3;32;0;27;0;0
08/21/2018; 04:21:38; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 04:37:50; -8.6825283; 122.3447583;604;6; 1.1; 1.4;33;0;63;0;0
08/21/2018; 04:52:58; -8.68269; 122.344945;616;7; 1.0; 1.3;32;0;7;0;0
08/21/2018; 05:08:03; -8.6824917; 122.3448583;620;5; 1.2; 1.5;31;0;4;0;0
08/21/2018; 05:23:07; -8.68241; 122.3450233;612;6; 1.1; 1.5;30; 1.852;3;0;0
08/21/2018; 05:38:16; -8.6825533; 122.3450033;652;6; 1.2; 1.5;31;0;7;0;0
08/21/2018; 05:53:55; -8.6824933; 122.3448567;642;6; 1.0; 1.4;33;0;38;0;0
08/21/2018; 06:09:04; -8.6824983; 122.3444767;638;5; 1.3; 1.7;32;0;8;0;0
08/21/2018; 06:24:20; -8.6825117; 122.34494;602;7; 1.0; 1.3;34;0;16;0;0
08/21/2018; 06:40:19; -8.6824333; 122.3449683;588;6; 1.1; 1.4;31; 1.852;57;0;0
08/21/2018; 06:55:31; -8.6825333; 122.3449783;552;6; 1.3; 1.6;30;0;11;0;0
08/21/2018; 07:10:35; -8.6827633; 122.3446783;524;6; 1.1; 1.5;30; 1.852;3;0;0
08/21/2018; 07:27:05; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 07:43:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 08:00:06; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 08:16:34; -8.6825933; 122.3449683;618;5; 1.3; 1.6;30; 1.852;63;0;0
08/21/2018; 08:33:05; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 08:49:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 09:06:06; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 09:22:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 09:39:07; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 09:55:12; -8.6824733; 122.344895;550;5; 1.3; 1.6;29;0;63;0;0
08/21/2018; 10:10:33; -8.6824733; 122.3447733;548;6; 1.3; 1.6;28;0;20;0;0
08/21/2018; 10:27:04; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 10:43:34; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 11:00:05; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 11:16:35; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 11:33:06; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 11:49:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 12:05:20; -8.6823233; 122.344595;516;6; 1.0; 1.4;29;0;43;0;0
08/21/2018; 12:21:51; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 12:38:14; -8.6824667; 122.344635;578;6; 1.1; 1.4;27;0;63;0;0
08/21/2018; 12:53:30; -8.6824533; 122.3447567;576;5; 1.1; 1.5;28; 5.556;16;0;0
08/21/2018; 13:10:01; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 13:26:32; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 13:43:02; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 13:59:32; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 14:16:03; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 14:32:33; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 14:49:04; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 15:05:34; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 15:22:05; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 15:38:35; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 15:55:06; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 16:11:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 16:27:43; -8.6824867; 122.34513;692;3; 2.1; 2.3;26; 3.704;63;0;0
08/21/2018; 16:43:38; -8.6824967; 122.3449033;640;6; 1.3; 1.5;26; 3.704;54;0;0
08/21/2018; 16:59:04; -8.68246; 122.3452017;606;6; 1.4; 2.4;26; 7.408;25;0;0
08/21/2018; 17:14:49; -8.6825883; 122.3450983;636;6; 1.4; 1.6;26;0;44;0;0
08/21/2018; 17:31:19; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 17:47:50; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 18:04:20; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 18:20:51; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 18:37:21; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 18:53:52; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 19:10:22; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 19:26:53; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 19:43:23; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 19:59:54; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 20:16:16; -8.6824117; 122.34523;622;6; 2.0; 2.2;28; 9.26;63;0;0
08/21/2018; 20:32:09; -8.6823617; 122.3455083;594;6; 1.3; 1.5;28; 1.852;52;0;0
08/21/2018; 20:48:34; -8.682275; 122.3451817;376;6; 1.3; 1.6;29;0;63;0;0
08/21/2018; 21:05:05; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 21:21:36; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 21:38:06; ; ; ; ; ; ; ; No position found;;;
08/21/2018; 21:53:19; -8.6822783; 122.3442;570;8; 1.4; 1.7;26; 5.556;13;0;0
08/21/2018; 22:08:45; -8.6829; 122.3440983;670;8; 1.7; 1.9;30; 3.704;25;0;0
08/21/2018; 22:23:59; -8.6832783; 122.34439;580;6; 1.6; 1.9;29; 1.852;14;0;0
08/21/2018; 22:39:07; -8.6827617; 122.3446433;612;7; 1.3; 1.6;26;0;7;0;0
08/21/2018; 22:54:24; -8.6824233; 122.3449367;562;7; 1.4; 1.6;25; 1.852;16;0;0
08/21/2018; 23:09:30; -8.68252; 122.3440817;594;8; 1.4; 1.6;24; 3.704;6;0;0
08/21/2018; 23:24:35; -8.6824917; 122.3447717;604;6; 1.5; 1.8;25;0;3;0;0
08/21/2018; 23:40:51; -8.68257; 122.345535;504;6; 1.7; 2.0;26; 1.852;63;0;0
08/21/2018; 23:57:22; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 00:13:52; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 00:28:56; -8.6825867; 122.3449667;488;6; 1.4; 1.7;26; 3.704;3;0;0
08/22/2018; 00:44:07; -8.6817517; 122.3444917;548;11; 0.8; 1.2;27;0;11;0;0
08/22/2018; 01:00:01; -8.682455; 122.3451083;502;7; 1.0; 1.3;27;0;52;0;0
08/22/2018; 01:15:22; -8.6824983; 122.34489;638;7; 1.0; 1.3;30;0;21;0;0
08/22/2018; 01:30:28; -8.6826483; 122.3442667;570;7; 1.1; 1.4;32; 1.852;4;0;0
08/22/2018; 01:45:36; -8.6825583; 122.344765;618;10; 0.8; 1.1;30;0;8;0;0
08/22/2018; 02:00:46; -8.6825583; 122.3447817;610;6; 1.2; 1.5;30;0;8;0;0
08/22/2018; 02:15:50; -8.6826767; 122.344655;614;6; 1.1; 1.5;33;0;3;0;0
08/22/2018; 02:31:04; -8.6824133; 122.34489;586;7; 1.1; 1.4;32; 1.852;13;0;0
08/22/2018; 02:46:21; -8.682635; 122.3448317;588;6; 1.3; 1.6;31; 1.852;16;0;0
08/22/2018; 03:02:52; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 03:19:22; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 03:34:27; -8.6825867; 122.344815;604;6; 1.3; 1.5;34;0;4;0;0
08/22/2018; 03:50:07; -8.6825017; 122.34498;648;6; 1.3; 1.6;30; 1.852;39;0;0
08/22/2018; 04:06:11; -8.6825833; 122.3452867;500;6; 1.1; 1.4;31; 1.852;63;0;0
08/22/2018; 04:21:35; -8.68269; 122.3451717;632;7; 1.0; 1.3;30;0;23;0;0
08/22/2018; 04:36:41; -8.6823217; 122.3448917;614;7; 0.9; 1.3;30;0;6;0;0
08/22/2018; 04:51:47; -8.682315; 122.34511;584;8; 0.8; 1.2;30;0;4;0;0
08/22/2018; 05:06:56; -8.6823533; 122.34497;670;6; 1.1; 1.4;30;0;8;0;0
08/22/2018; 05:22:02; -8.6825883; 122.3450283;582;7; 1.0; 1.3;29;0;4;0;0
08/22/2018; 05:38:32; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 05:55:03; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 06:10:30; -8.6826183; 122.3448117;574;6; 1.2; 1.5;32;0;26;0;0
08/22/2018; 06:25:43; -8.682485; 122.34494;612;6; 1.2; 1.5;32;0;12;0;0
08/22/2018; 06:40:48; -8.6826617; 122.3448533;622;6; 1.4; 1.6;32; 1.852;4;0;0
08/22/2018; 06:57:19; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 07:13:01; -8.682715; 122.34469;568;6; 1.6; 1.8;32; 1.852;41;0;0
08/22/2018; 07:29:32; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 07:46:02; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 08:01:44; -8.682505; 122.3449467;588;6; 1.2; 1.5;30; 1.852;41;0;0
08/22/2018; 08:17:29; -8.6825117; 122.3447733;552;5; 1.4; 1.7;30;0;44;0;0
08/22/2018; 08:33:46; -8.6824633; 122.344845;612;3; 2.1; 2.4;30;0;63;0;0
08/22/2018; 08:50:17; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 09:06:01; -8.6826417; 122.3449033;606;7; 0.9; 1.3;30;0;44;0;0
08/22/2018; 09:22:31; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 09:37:42; -8.6826917; 122.3447983;616;5; 1.4; 1.7;29;0;10;0;0
08/22/2018; 09:52:53; -8.6825317; 122.3450467;572;6; 1.2; 1.5;27; 1.852;9;0;0
08/22/2018; 10:08:40; -8.6825317; 122.34482;592;6; 1.3; 1.6;29; 1.852;46;0;0
08/22/2018; 10:25:10; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 10:40:16; -8.6825967; 122.3445633;584;7; 1.1; 1.3;30;0;6;0;0
08/22/2018; 10:56:46; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 11:13:17; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 11:29:47; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 11:45:49; -8.6823733; 122.3447417;708;6; 1.2; 1.5;30;0;61;0;0
08/22/2018; 12:01:33; -8.68231; 122.3445217;684;7; 0.9; 1.3;29;0;42;0;0
08/22/2018; 12:17:23; -8.6820583; 122.344585;586;6; 1.2; 1.5;28;0;49;0;0
08/22/2018; 12:33:54; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 12:50:24; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 13:06:55; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 13:22:46; -8.6826; 122.3448217;656;5; 1.2; 1.5;26;0;51;0;0
08/22/2018; 13:38:44; -8.68262; 122.3449017;678;6; 1.1; 1.5;26; 1.852;57;0;0
08/22/2018; 13:54:12; -8.6825933; 122.34482;620;6; 1.2; 1.5;26; 3.704;27;0;0
08/22/2018; 14:10:43; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 14:27:13; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 14:43:44; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 15:00:14; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 15:16:45; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 15:33:15; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 15:49:46; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 16:06:16; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 16:22:19; -8.6824333; 122.3449233;666;6; 1.4; 1.6;30;0;62;0;0
08/22/2018; 16:38:50; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 16:55:20; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 17:11:51; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 17:28:21; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 17:44:52; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 18:01:22; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 18:17:53; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 18:34:23; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 18:50:54; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 19:07:24; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 19:23:54; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 19:40:25; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 19:56:55; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 20:12:21; -8.6825783; 122.3447683;572;6; 1.2; 1.5;30;0;25;0;0
08/22/2018; 20:28:43; -8.6824867; 122.3448033;570;6; 1.1; 1.4;30;0;63;0;0
08/22/2018; 20:45:14; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 21:01:45; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 21:18:15; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 21:34:45; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 21:50:33; -8.6824917; 122.3454067;568;7; 1.3; 1.6;26; 3.704;47;0;0
08/22/2018; 22:06:16; -8.6824517; 122.3451283;578;6; 1.1; 1.5;26; 1.852;42;0;0
08/22/2018; 22:22:24; -8.683475; 122.3434067;708;6; 1.3; 1.6;27;0;63;0;0
08/22/2018; 22:37:57; -8.682055; 122.345065;614;6; 2.4; 2.6;27; 1.852;32;0;0
08/22/2018; 22:53:19; -8.6821883; 122.34505;546;9; 1.3; 1.6;28; 1.852;22;0;0
08/22/2018; 23:09:30; -8.6824467; 122.345015;612;7; 1.4; 1.7;30; 1.852;63;0;0
08/22/2018; 23:25:14; -8.6820967; 122.345135;534;6; 1.2; 1.6;30;0;42;0;0
08/22/2018; 23:41:45; ; ; ; ; ; ; ; No position found;;;
08/22/2018; 23:58:00; -8.6823367; 122.3448883;524;6; 1.2; 1.5;28; 1.852;63;0;0
08/23/2018; 00:13:15; -8.682105; 122.3445667;562;6; 1.2; 1.5;28;0;15;0;0
08/23/2018; 00:29:46; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 00:46:16; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 01:02:14; -8.6823283; 122.3449417;606;6; 1.1; 1.4;30;0;57;0;0
08/23/2018; 01:17:49; -8.6827783; 122.3448867;566;6; 1.2; 1.5;30;0;34;0;0
08/23/2018; 01:33:28; -8.6826; 122.3447433;620;6; 1.2; 1.5;30;0;38;0;0
08/23/2018; 01:49:58; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 02:06:05; -8.6824967; 122.3450267;708;6; 1.0; 1.4;30; 1.852;63;0;0
08/23/2018; 02:22:35; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 02:37:40; -8.6826883; 122.3448033;646;6; 1.1; 1.5;28;0;4;0;0
08/23/2018; 02:52:45; -8.6826633; 122.34475;556;8; 0.8; 1.2;30;0;3;0;0
08/23/2018; 03:09:15; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 03:24:52; -8.6825983; 122.34489;606;6; 1.1; 1.4;30; 1.852;35;0;0
08/23/2018; 03:40:18; -8.682425; 122.34451;550;9; 0.8; 1.2;30;0;25;0;0
08/23/2018; 03:55:27; -8.6826767; 122.3448867;606;6; 1.1; 1.4;29; 1.852;8;0;0
08/23/2018; 04:10:42; -8.6825417; 122.34472;550;6; 1.0; 1.4;31;0;15;0;0
08/23/2018; 04:26:18; -8.68272; 122.3449683;600;5; 1.2; 5.3;31; 1.852;34;0;0
08/23/2018; 04:42:49; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 04:59:19; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 05:14:23; -8.6825933; 122.34467;576;6; 1.1; 1.4;34; 1.852;3;0;0
08/23/2018; 05:30:54; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 05:46:52; -8.6822817; 122.344995;538;6; 1.1; 1.5;30; 1.852;58;0;0
08/23/2018; 06:02:33; -8.6821617; 122.3448017;600;6; 1.1; 1.5;33;0;39;0;0
08/23/2018; 06:17:55; -8.682495; 122.3447617;626;7; 1.0; 1.4;33;0;21;0;0
08/23/2018; 06:33:00; -8.6827267; 122.34443;666;5; 1.4; 1.7;31; 3.704;4;0;0
08/23/2018; 06:48:26; -8.6829583; 122.3450733;632;5; 2.5; 2.7;30; 3.704;25;0;0
08/23/2018; 07:04:43; -8.68236; 122.3449517;638;6; 1.1; 1.4;30;0;63;0;0
08/23/2018; 07:19:49; -8.6825933; 122.3443633;558;5; 1.5; 1.8;29; 1.852;5;0;0
08/23/2018; 07:36:20; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 07:52:30; -8.6825967; 122.3451717;612;6; 1.1; 1.4;29;0;63;0;0
08/23/2018; 08:08:25; -8.6824083; 122.3445817;614;8; 0.9; 1.3;30; 1.852;54;0;0
08/23/2018; 08:24:01; -8.6828017; 122.3449;618;5; 1.4; 1.7;29;0;35;0;0
08/23/2018; 08:39:20; -8.6824883; 122.3448183;584;6; 1.2; 1.5;28;0;18;0;0
08/23/2018; 08:55:19; -8.6829333; 122.3450183;812;6; 4.0; 20.8;29; 12.964;59;0;0
08/23/2018; 09:10:26; -8.682055; 122.3448317;552;6; 1.1; 1.4;28;0;6;0;0
08/23/2018; 09:25:41; -8.6820983; 122.3450817;566;6; 1.1; 1.4;27; 1.852;14;0;0
08/23/2018; 09:40:55; -8.6828283; 122.3445317;642;7; 0.9; 1.3;27;0;13;0;0
08/23/2018; 09:57:25; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 10:13:56; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 10:30:26; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 10:46:57; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 11:03:27; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 11:19:58; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 11:35:49; -8.6825633; 122.344795;644;5; 1.7; 2.0;30;0;49;0;0
08/23/2018; 11:52:19; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 12:08:50; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 12:25:20; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 12:41:51; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 12:58:21; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 13:14:52; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 13:31:22; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 13:47:53; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 14:04:02; -8.6823767; 122.344775;586;5; 1.4; 3.6;28;0;63;0;0
08/23/2018; 14:20:06; -8.6827433; 122.3447033;666;5; 1.1; 1.5;27;0;63;0;0
08/23/2018; 14:36:36; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 14:53:07; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 15:09:37; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 15:26:08; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 15:42:38; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 15:59:09; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 16:15:39; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 16:32:10; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 16:48:40; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 17:05:11; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 17:21:41; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 17:37:40; -8.6826517; 122.3452383;616;6; 1.9; 2.1;26; 1.852;58;0;0
08/23/2018; 17:54:10; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 18:10:41; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 18:27:11; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 18:43:42; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 19:00:12; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 19:16:43; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 19:32:24; -8.6826067; 122.3450583;638;6; 1.6; 1.8;29; 1.852;40;0;0
08/23/2018; 19:48:55; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 20:05:25; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 20:21:56; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 20:38:24; -8.68266; 122.3450017;642;6; 1.1; 1.4;27; 1.852;63;0;0
08/23/2018; 20:54:55; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 21:11:25; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 21:27:56; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 21:44:26; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 22:00:57; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 22:17:27; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 22:33:58; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 22:50:28; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 23:05:33; -8.68228; 122.3448983;584;7; 1.0; 1.3;25; 3.704;4;0;0
08/23/2018; 23:22:04; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 23:38:34; ; ; ; ; ; ; ; No position found;;;
08/23/2018; 23:53:42; -8.6822983; 122.3446167;564;6; 1.3; 1.6;29;0;7;0;0
08/24/2018; 00:10:13; ; ; ; ; ; ; ; No position found;;;
08/24/2018; 00:26:11; -8.682415; 122.3447233;674;6; 1.1; 1.5;26; 1.852;57;0;0
08/24/2018; 00:41:40; -8.6824517; 122.3448183;620;6; 1.1; 1.5;26;0;28;0;0
08/24/2018; 00:56:55; -8.682765; 122.3449933;648;5; 1.3; 1.6;26;0;14;0;0
08/24/2018; 01:12:00; -8.6823033; 122.34484;660;8; 0.9; 1.3;30;0;4;0;0
08/24/2018; 01:27:05; -8.6823217; 122.344955;682;7; 1.0; 1.4;31; 1.852;4;0;0
08/24/2018; 01:43:36; ; ; ; ; ; ; ; No position found;;;
08/24/2018; 02:00:07; ; ; ; ; ; ; ; No position found;;;
08/24/2018; 02:16:37; ; ; ; ; ; ; ; No position found;;;
08/24/2018; 02:31:41; -8.6824667; 122.34495;676;6; 1.0; 1.4;32;0;3;0;0
08/24/2018; 02:46:45; -8.6825267; 122.3447717;600;6; 1.2; 1.5;32;0;3;0;0
08/24/2018; 03:01:49; -8.6825183; 122.3444733;616;7; 1.1; 1.4;30; 1.852;3;0;0
